run,model,step,reward,flag
1,900,49,1070.0,False
1,900,50,1071.0,False
1,900,51,1071.0,False
1,900,52,611.0,False
1,900,53,3049.0,True
1,900,54,1072.0,False
1,900,55,611.0,False
1,900,56,1053.0,False
1,900,57,2364.0,False
1,900,58,1071.0,False
1,900,59,1691.0,False
1,900,60,2372.0,False
1,900,61,1071.0,False
1,900,62,1917.0,False
1,900,63,1071.0,False
1,900,64,1071.0,False
1,900,65,1071.0,False
1,900,66,3036.0,True
1,900,67,1071.0,False
1,900,68,654.0,False
1,900,69,2643.0,False
1,900,70,1057.0,False
1,900,71,1071.0,False
1,900,72,1071.0,False
1,900,73,1059.0,False
1,900,74,1071.0,False
1,900,75,654.0,False
1,900,76,1056.0,False
1,900,77,654.0,False
1,900,78,1053.0,False
1,900,79,2357.0,False
1,900,80,1930.0,False
1,900,81,1053.0,False
1,900,82,1071.0,False
1,900,83,2639.0,False
1,900,84,1071.0,False
1,900,85,1071.0,False
1,900,86,1071.0,False
1,900,87,1072.0,False
1,900,88,1059.0,False
1,900,89,1701.0,False
1,900,90,1053.0,False
1,900,91,1071.0,False
1,900,92,2646.0,False
1,900,93,611.0,False
1,900,94,1053.0,False
1,900,95,2352.0,False
1,900,96,1071.0,False
1,900,97,1921.0,False
1,900,98,1053.0,False
1,900,99,1071.0,False
1,900,100,1071.0,False
1,1000,1,633.0,False
1,1000,2,633.0,False
1,1000,3,633.0,False
1,1000,4,633.0,False
1,1000,5,633.0,False
1,1000,6,633.0,False
1,1000,7,1925.0,False
1,1000,8,1922.0,False
1,1000,9,1445.0,False
1,1000,10,1924.0,False
1,1000,11,2350.0,False
1,1000,12,633.0,False
1,1000,13,633.0,False
1,1000,14,3039.0,True
1,1000,15,607.0,False
1,1000,16,1918.0,False
1,1000,17,1446.0,False
1,1000,18,1925.0,False
1,1000,19,2987.0,True
1,1000,20,633.0,False
1,1000,21,607.0,False
1,1000,22,607.0,False
1,1000,23,1452.0,False
1,1000,24,3046.0,True
1,1000,25,1926.0,False
1,1000,26,1446.0,False
1,1000,27,1920.0,False
1,1000,28,1446.0,False
1,1000,29,1446.0,False
1,1000,30,1446.0,False
1,1000,31,1446.0,False
1,1000,32,1771.0,False
1,1000,33,2353.0,False
1,1000,34,633.0,False
1,1000,35,635.0,False
1,1000,36,248.0,False
1,1000,37,607.0,False
1,1000,38,1323.0,False
1,1000,39,1925.0,False
1,1000,40,3020.0,True
1,1000,41,633.0,False
1,1000,42,633.0,False
1,1000,43,633.0,False
1,1000,44,633.0,False
1,1000,45,633.0,False
1,1000,46,633.0,False
1,1000,47,1701.0,False
1,1000,48,1434.0,False
1,1000,49,633.0,False
1,1000,50,633.0,False
1,1000,51,633.0,False
1,1000,52,633.0,False
1,1000,53,633.0,False
1,1000,54,633.0,False
1,1000,55,1925.0,False
1,1000,56,607.0,False
1,1000,57,1920.0,False
1,1000,58,1446.0,False
1,1000,59,1446.0,False
1,1000,60,1446.0,False
1,1000,61,1446.0,False
1,1000,62,1698.0,False
1,1000,63,741.0,False
1,1000,64,3032.0,True
1,1000,65,633.0,False
1,1000,66,1925.0,False
1,1000,67,1446.0,False
1,1000,68,1446.0,False
1,1000,69,1446.0,False
1,1000,70,1446.0,False
1,1000,71,3048.0,True
1,1000,72,633.0,False
1,1000,73,633.0,False
1,1000,74,633.0,False
1,1000,75,633.0,False
1,1000,76,633.0,False
1,1000,77,633.0,False
1,1000,78,607.0,False
1,1000,79,607.0,False
1,1000,80,1446.0,False
1,1000,81,1446.0,False
1,1000,82,3048.0,True
1,1000,83,1921.0,False
1,1000,84,1446.0,False
1,1000,85,1924.0,False
1,1000,86,1446.0,False
1,1000,87,1446.0,False
1,1000,88,1446.0,False
1,1000,89,1446.0,False
1,1000,90,1922.0,False
1,1000,91,1921.0,False
1,1000,92,3050.0,True
1,1000,93,608.0,False
1,1000,94,1925.0,False
1,1000,95,1446.0,False
1,1000,96,1699.0,False
1,1000,97,1446.0,False
1,1000,98,1446.0,False
1,1000,99,1446.0,False
1,1000,100,2358.0,False
1,1100,1,612.0,False
1,1100,2,2363.0,False
1,1100,3,1771.0,False
1,1100,4,1706.0,False
1,1100,5,634.0,False
1,1100,6,611.0,False
1,1100,7,2363.0,False
1,1100,8,2357.0,False
1,1100,9,1924.0,False
1,1100,10,652.0,False
1,1100,11,1702.0,False
1,1100,12,1927.0,False
1,1100,13,2352.0,False
1,1100,14,1686.0,False
1,1100,15,2361.0,False
1,1100,16,2348.0,False
1,1100,17,2967.0,True
1,1100,18,1435.0,False
1,1100,19,1921.0,False
1,1100,20,2283.0,False
1,1100,21,2962.0,True
1,1100,22,1926.0,False
1,1100,23,3044.0,True
1,1100,24,2360.0,False
1,1100,25,1921.0,False
1,1100,26,3040.0,True
1,1100,27,610.0,False
1,1100,28,1435.0,False
1,1100,29,3008.0,True
1,1100,30,3023.0,True
1,1100,31,2346.0,False
1,1100,32,1340.0,False
1,1100,33,1919.0,False
1,1100,34,2354.0,False
1,1100,35,1926.0,False
1,1100,36,1700.0,False
1,1100,37,1929.0,False
1,1100,38,607.0,False
1,1100,39,2363.0,False
1,1100,40,3019.0,True
1,1100,41,1442.0,False
1,1100,42,3022.0,True
1,1100,43,1925.0,False
1,1100,44,2361.0,False
1,1100,45,1318.0,False
1,1100,46,3037.0,True
1,1100,47,1920.0,False
1,1100,48,607.0,False
1,1100,49,3047.0,True
1,1100,50,1916.0,False
1,1100,51,2361.0,False
1,1100,52,2353.0,False
1,1100,53,1924.0,False
1,1100,54,2361.0,False
1,1100,55,3028.0,True
1,1100,56,2562.0,False
1,1100,57,2361.0,False
1,1100,58,2972.0,True
1,1100,59,2344.0,False
1,1100,60,1919.0,False
1,1100,61,1436.0,False
1,1100,62,1697.0,False
1,1100,63,2361.0,False
1,1100,64,2349.0,False
1,1100,65,610.0,False
1,1100,66,3040.0,True
1,1100,67,3026.0,True
1,1100,68,3014.0,True
1,1100,69,3032.0,True
1,1100,70,1343.0,False
1,1100,71,1444.0,False
1,1100,72,2361.0,False
1,1100,73,3015.0,True
1,1100,74,2986.0,True
1,1100,75,1923.0,False
1,1100,76,2361.0,False
1,1100,77,1697.0,False
1,1100,78,2360.0,False
1,1100,79,1696.0,False
1,1100,80,2359.0,False
1,1100,81,3004.0,True
1,1100,82,1921.0,False
1,1100,83,1432.0,False
1,1100,84,2361.0,False
1,1100,85,610.0,False
1,1100,86,2361.0,False
1,1100,87,3005.0,True
1,1100,88,2355.0,False
1,1100,89,605.0,False
1,1100,90,2361.0,False
1,1100,91,2499.0,False
1,1100,92,2357.0,False
1,1100,93,1338.0,False
