run,model,episode,reward,flag
1,900,29,640.0,False
1,900,30,637.0,False
1,900,31,640.0,False
1,900,32,640.0,False
1,900,33,640.0,False
1,900,34,634.0,False
1,900,35,640.0,False
1,900,36,248.0,False
1,900,37,640.0,False
1,900,38,640.0,False
1,900,39,640.0,False
1,900,40,640.0,False
1,900,41,640.0,False
1,900,42,581.0,False
1,900,43,640.0,False
1,900,44,1024.0,False
1,900,45,638.0,False
1,900,46,637.0,False
1,900,47,640.0,False
1,900,48,638.0,False
1,900,49,640.0,False
1,900,50,640.0,False
1,900,51,1061.0,False
1,900,52,640.0,False
1,900,53,640.0,False
1,900,54,1343.0,False
1,900,55,626.0,False
1,900,56,640.0,False
1,900,57,640.0,False
1,900,58,640.0,False
1,900,59,654.0,False
1,900,60,640.0,False
1,900,61,640.0,False
1,900,62,637.0,False
1,900,63,642.0,False
1,900,64,1069.0,False
1,900,65,640.0,False
1,900,66,640.0,False
1,900,67,640.0,False
1,900,68,628.0,False
1,900,69,640.0,False
1,900,70,641.0,False
1,900,71,638.0,False
1,900,72,248.0,False
1,900,73,640.0,False
1,900,74,251.0,False
1,900,75,640.0,False
1,900,76,640.0,False
1,900,77,640.0,False
1,900,78,640.0,False
1,900,79,626.0,False
1,900,80,640.0,False
1,900,81,640.0,False
1,900,82,640.0,False
1,900,83,817.0,False
1,900,84,605.0,False
1,900,85,640.0,False
1,900,86,640.0,False
1,900,87,640.0,False
1,900,88,640.0,False
1,900,89,640.0,False
1,900,90,640.0,False
1,900,91,640.0,False
1,900,92,640.0,False
1,900,93,640.0,False
1,900,94,625.0,False
1,900,95,612.0,False
1,900,96,640.0,False
1,900,97,640.0,False
1,900,98,251.0,False
1,900,99,630.0,False
1,900,100,1323.0,False
1,1000,1,611.0,False
1,1000,2,1050.0,False
1,1000,3,630.0,False
1,1000,4,611.0,False
1,1000,5,611.0,False
1,1000,6,611.0,False
1,1000,7,611.0,False
1,1000,8,611.0,False
1,1000,9,1348.0,False
1,1000,10,611.0,False
1,1000,11,1050.0,False
1,1000,12,611.0,False
1,1000,13,1050.0,False
1,1000,14,611.0,False
